date,press,dew,temp,pollution,wnd_dir,wnd_spd,snow,rain
2010-01-16 03:00:00,1035.0,-16,-13.0,271.0,NE,0.89,0,0
2010-01-16 04:00:00,1035.0,-15,-12.0,249.0,NE,1.78,0,0
2010-01-16 05:00:00,1034.0,-14,-10.0,200.0,NW,1.79,0,0
2010-01-16 06:00:00,1034.0,-15,-10.0,147.0,NW,2.68,0,0
2010-01-16 07:00:00,1034.0,-15,-11.0,114.0,NW,4.47,0,0
2010-01-16 08:00:00,1034.0,-15,-11.0,102.0,NW,6.26,0,0
2010-01-16 09:00:00,1034.0,-14,-9.0,108.0,NW,8.05,0,0
2010-01-16 10:00:00,1034.0,-14,-9.0,135.0,NW,9.84,0,0
2010-01-16 11:00:00,1034.0,-13,-6.0,120.0,cv,0.89,0,0
2010-01-16 12:00:00,1033.0,-13,-5.0,148.0,NW,1.79,0,0
2010-01-16 13:00:00,1031.0,-12,-4.0,127.0,cv,0.89,0,0
2010-01-16 14:00:00,1031.0,-12,-3.0,128.0,cv,1.78,0,0
2010-01-16 15:00:00,1030.0,-12,-3.0,140.0,cv,2.67,0,0
2010-01-16 16:00:00,1030.0,-11,-3.0,148.0,cv,3.56,0,0
2010-01-16 17:00:00,1031.0,-11,-4.0,150.0,NE,0.89,0,0
2010-01-16 18:00:00,1031.0,-12,-7.0,154.0,cv,0.89,0,0
2010-01-16 19:00:00,1032.0,-12,-7.0,197.0,cv,1.78,0,0
2010-01-16 20:00:00,1032.0,-12,-8.0,235.0,cv,2.23,0,0
2010-01-16 21:00:00,1032.0,-12,-9.0,261.0,cv,3.12,0,0
2010-01-16 22:00:00,1032.0,-13,-11.0,269.0,NW,0.89,0,0
2010-01-16 23:00:00,1032.0,-14,-11.0,266.0,NW,2.68,0,0
2010-01-17 00:00:00,1032.0,-15,-12.0,263.0,NW,5.81,0,0
2010-01-17 01:00:00,1032.0,-14,-11.0,241.0,cv,0.45,0,0
2010-01-17 02:00:00,1031.0,-14,-11.0,205.0,cv,1.34,0,0
2010-01-17 03:00:00,1031.0,-14,-12.0,160.0,NW,1.79,0,0
2010-01-17 04:00:00,1031.0,-14,-12.0,150.0,NW,3.58,0,0
2010-01-17 05:00:00,1030.0,-14,-10.0,148.0,NW,6.71,0,0
2010-01-17 06:00:00,1030.0,-14,-11.0,208.0,NW,9.84,0,0
2010-01-17 07:00:00,1030.0,-15,-10.0,209.0,NW,11.63,0,0
2010-01-17 08:00:00,1030.0,-13,-10.0,183.0,NW,14.76,0,0
2010-01-17 09:00:00,1030.0,-13,-8.0,161.0,NW,17.89,0,0
2010-01-17 10:00:00,1030.0,-12,-6.0,182.0,cv,0.45,0,0
2010-01-17 11:00:00,1030.0,-11,-5.0,230.0,cv,1.34,0,0
2010-01-17 12:00:00,1029.0,-11,-4.0,170.0,cv,2.23,0,0
2010-01-17 13:00:00,1028.0,-11,-3.0,172.0,cv,3.12,0,0
2010-01-17 14:00:00,1027.0,-10,-1.0,154.0,cv,4.01,0,0
2010-01-17 15:00:00,1027.0,-11,-1.0,166.0,cv,4.46,0,0
2010-01-17 16:00:00,1026.0,-10,-1.0,177.0,SE,0.89,0,0
2010-01-17 17:00:00,1026.0,-10,-3.0,191.0,SE,1.78,0,0
2010-01-17 18:00:00,1027.0,-10,-5.0,212.0,SE,2.67,0,0
2010-01-17 19:00:00,1027.0,-10,-6.0,250.0,NE,0.89,0,0
2010-01-17 20:00:00,1027.0,-11,-7.0,268.0,cv,0.45,0,0
2010-01-17 21:00:00,1027.0,-10,-7.0,317.0,cv,0.9,0,0
2010-01-17 22:00:00,1027.0,-11,-9.0,291.0,cv,1.35,0,0
2010-01-17 23:00:00,1027.0,-12,-9.0,313.0,NE,0.89,0,0
2010-01-18 00:00:00,1028.0,-12,-10.0,282.0,cv,0.89,0,0
2010-01-18 01:00:00,1028.0,-13,-11.0,282.0,NW,3.13,0,0
2010-01-18 02:00:00,1028.0,-11,-9.0,303.0,NW,4.92,0,0
2010-01-18 03:00:00,1028.0,-13,-10.0,349.0,NW,6.71,0,0
2010-01-18 04:00:00,1028.0,-13,-11.0,407.0,NW,7.6,0,0
2010-01-18 05:00:00,1027.0,-13,-11.0,361.0,NE,1.79,0,0
2010-01-18 06:00:00,1028.0,-14,-11.0,234.0,NW,0.89,0,0
2010-01-18 07:00:00,1028.0,-14,-11.0,149.0,NW,4.02,0,0
2010-01-18 08:00:00,1028.0,-14,-11.0,147.0,NW,5.81,0,0
2010-01-18 09:00:00,1028.0,-11,-6.0,184.0,NW,9.83,0,0
2010-01-18 10:00:00,1028.0,-10,-5.0,161.0,NW,11.62,0,0
2010-01-18 11:00:00,1028.0,-9,-3.0,137.0,NW,13.41,0,0
2010-01-18 12:00:00,1027.0,-8,-1.0,146.0,NW,15.2,0,0
2010-01-18 13:00:00,1026.0,-9,0.0,144.0,NW,16.99,0,0
2010-01-18 14:00:00,1025.0,-9,1.0,154.0,NE,1.79,0,0
2010-01-18 15:00:00,1025.0,-9,1.0,173.0,cv,0.89,0,0
2010-01-18 16:00:00,1025.0,-8,1.0,188.0,SE,0.89,0,0
2010-01-18 17:00:00,1025.0,-7,-1.0,203.0,SE,2.68,0,0
2010-01-18 18:00:00,1025.0,-7,-2.0,233.0,cv,0.89,0,0
2010-01-18 19:00:00,1025.0,-7,-3.0,408.0,SE,0.89,0,0
2010-01-18 20:00:00,1026.0,-5,-2.0,435.0,cv,0.89,0,0
2010-01-18 21:00:00,1026.0,-5,-1.0,403.0,NW,1.79,0,0
2010-01-18 22:00:00,1026.0,-5,-1.0,360.0,NW,3.58,0,0
2010-01-18 23:00:00,1026.0,-6,-1.0,402.0,cv,0.89,0,0
2010-01-19 00:00:00,1025.0,-4,-1.0,358.0,NW,1.79,0,0
2010-01-19 01:00:00,1024.0,-5,-1.0,383.0,NW,4.92,0,0
2010-01-19 02:00:00,1024.0,-5,-1.0,332.0,NW,6.71,0,0
2010-01-19 03:00:00,1023.0,-5,-1.0,274.0,NW,8.5,0,0
2010-01-19 04:00:00,1022.0,-4,-1.0,256.0,NW,10.29,0,0
2010-01-19 05:00:00,1021.0,-4,-1.0,302.0,NW,11.18,0,0
2010-01-19 06:00:00,1021.0,-4,-1.0,330.0,NW,12.07,0,0
2010-01-19 07:00:00,1021.0,-4,-1.0,367.0,NW,13.86,0,0
2010-01-19 08:00:00,1021.0,-4,0.0,297.0,cv,0.89,0,0
2010-01-19 09:00:00,1021.0,-4,0.0,331.0,NW,1.79,0,0
2010-01-19 10:00:00,1021.0,-4,0.0,323.0,cv,0.89,0,0
2010-01-19 11:00:00,1021.0,-5,1.0,339.0,NW,1.79,0,0
2010-01-19 12:00:00,1020.0,-5,1.0,301.0,cv,0.89,0,0
2010-01-19 13:00:00,1019.0,-4,1.0,310.0,cv,1.34,0,0
2010-01-19 14:00:00,1018.0,-4,1.0,305.0,NE,0.89,0,0
2010-01-19 15:00:00,1018.0,-3,2.0,313.0,cv,0.45,0,0
2010-01-19 16:00:00,1018.0,-3,2.0,336.0,cv,1.34,0,0
2010-01-19 17:00:00,1018.0,-2,2.0,357.0,NE,0.89,0,0
2010-01-19 18:00:00,1018.0,-3,1.0,485.0,cv,0.89,0,0
2010-01-19 19:00:00,1020.0,-3,2.0,426.0,NW,1.79,0,0
2010-01-19 20:00:00,1020.0,-3,1.0,403.0,NW,4.92,0,0
2010-01-19 21:00:00,1021.0,-3,0.0,374.0,NW,6.71,0,0
2010-01-19 22:00:00,1021.0,-3,0.0,333.0,NW,8.5,0,0
2010-01-19 23:00:00,1020.0,-3,1.0,343.0,NW,11.63,0,0
2010-01-20 00:00:00,1021.0,-2,0.0,364.0,NW,14.76,0,0
2010-01-20 01:00:00,1022.0,-2,-1.0,389.0,NW,16.55,0,0
2010-01-20 02:00:00,1022.0,-4,-2.0,368.0,NW,19.68,0,0
2010-01-20 03:00:00,1023.0,-2,-1.0,267.0,NW,25.49,0,0
2010-01-20 04:00:00,1023.0,-3,1.0,71.0,NW,28.62,0,0
2010-01-20 05:00:00,1024.0,-3,0.0,81.0,NW,31.75,0,0
2010-01-20 06:00:00,1026.0,-5,2.0,51.0,NW,36.67,0,0
2010-01-20 07:00:00,1027.0,-9,1.0,49.0,NW,41.59,0,0
2010-01-20 08:00:00,1028.0,-10,0.0,44.0,NW,48.74,0,0
2010-01-20 09:00:00,1030.0,-10,0.0,45.0,NW,55.89,0,0
2010-01-20 10:00:00,1032.0,-11,1.0,35.0,NW,63.04,0,0
2010-01-20 11:00:00,1033.0,-13,0.0,29.0,NW,71.09,0,0
2010-01-20 12:00:00,1033.0,-13,0.0,27.0,NW,78.24,0,0
2010-01-20 13:00:00,1033.0,-13,-1.0,29.0,NE,8.05,0,0
2010-01-20 14:00:00,1032.0,-13,-1.0,16.0,NW,7.15,0,0
2010-01-20 15:00:00,1032.0,-15,-1.0,23.0,NE,5.81,0,0
2010-01-20 16:00:00,1033.0,-14,-1.0,28.0,NW,5.81,0,0
2010-01-20 17:00:00,1033.0,-15,-2.0,22.0,NW,12.96,0,0
2010-01-20 18:00:00,1034.0,-16,-3.0,11.0,NW,21.01,0,0
2010-01-20 19:00:00,1035.0,-17,-4.0,25.0,NW,28.16,0,0
2010-01-20 20:00:00,1036.0,-19,-3.0,16.0,NW,37.99,0,0
2010-01-20 21:00:00,1037.0,-18,-4.0,20.0,NW,46.93,0,0
2010-01-20 22:00:00,1038.0,-19,-4.0,20.0,NW,55.87,0,0
2010-01-20 23:00:00,1038.0,-19,-5.0,18.0,NW,65.7,0,0
2010-01-21 00:00:00,1038.0,-20,-6.0,18.0,NW,75.53,0,0
2010-01-21 01:00:00,1038.0,-20,-6.0,17.0,NW,85.36,0,0
2010-01-21 02:00:00,1038.0,-20,-7.0,17.0,NW,95.19,0,0
2010-01-21 03:00:00,1038.0,-22,-8.0,17.0,NW,103.24,0,0
2010-01-21 04:00:00,1038.0,-23,-8.0,15.0,NW,111.29,0,0
2010-01-21 05:00:00,1038.0,-24,-9.0,19.0,NW,118.44,0,0
2010-01-21 06:00:00,1038.0,-24,-9.0,16.0,NW,128.27,0,0
2010-01-21 07:00:00,1038.0,-25,-9.0,18.0,NW,138.1,0,0
2010-01-21 08:00:00,1039.0,-25,-8.0,18.0,NW,147.04,0,0
2010-01-21 09:00:00,1039.0,-25,-8.0,18.0,NW,155.98,0,0
2010-01-21 10:00:00,1039.0,-22,-7.0,26.0,NW,160.9,0,0
2010-01-21 11:00:00,1038.0,-22,-7.0,26.0,NE,3.13,0,0
2010-01-21 12:00:00,1037.0,-22,-5.0,25.0,NW,4.02,0,0
2010-01-21 13:00:00,1035.0,-21,-5.0,24.0,NE,3.13,0,0
2010-01-21 14:00:00,1034.0,-21,-4.0,15.0,SE,1.79,0,0
2010-01-21 15:00:00,1034.0,-20,-3.0,17.0,NE,1.79,0,0
2010-01-21 16:00:00,1033.0,-21,-2.0,15.0,NW,4.92,0,0
2010-01-21 17:00:00,1033.0,-20,-2.0,21.0,NW,10.73,0,0
2010-01-21 18:00:00,1034.0,-20,-2.0,40.0,NW,15.65,0,0
2010-01-21 19:00:00,1034.0,-19,-3.0,51.0,NW,21.46,0,0
2010-01-21 20:00:00,1035.0,-19,-3.0,45.0,NW,25.48,0,0
2010-01-21 21:00:00,1035.0,-17,-8.0,61.0,NE,0.89,0,0
2010-01-21 22:00:00,1035.0,-18,-9.0,72.0,NW,1.79,0,0
2010-01-21 23:00:00,1035.0,-18,-9.0,38.0,NW,3.58,0,0
2010-01-22 00:00:00,1036.0,-18,-6.0,35.0,NW,7.6,0,0
2010-01-22 01:00:00,1037.0,-20,-4.0,29.0,NW,17.43,0,0
2010-01-22 02:00:00,1037.0,-21,-5.0,26.0,NW,27.26,0,0
2010-01-22 03:00:00,1037.0,-21,-6.0,18.0,NW,35.31,0,0
2010-01-22 04:00:00,1036.0,-20,-7.0,15.0,NW,42.46,0,0
2010-01-22 05:00:00,1035.0,-20,-7.0,15.0,NW,48.27,0,0
2010-01-22 06:00:00,1035.0,-20,-7.0,22.0,NW,54.08,0,0
2010-01-22 07:00:00,1036.0,-20,-7.0,21.0,NW,59.0,0,0
2010-01-22 08:00:00,1036.0,-19,-7.0,19.0,NW,63.92,0,0
2010-01-22 09:00:00,1036.0,-20,-5.0,22.0,NW,67.94,0,0
2010-01-22 10:00:00,1036.0,-19,-4.0,25.0,NW,75.09,0,0
2010-01-22 11:00:00,1036.0,-19,-4.0,22.0,NW,84.03,0,0
2010-01-22 12:00:00,1035.0,-19,-3.0,26.0,NW,95.21,0,0
2010-01-22 13:00:00,1034.0,-18,-3.0,32.0,NW,105.04,0,0
2010-01-22 14:00:00,1033.0,-19,-2.0,30.0,NW,114.87,0,0
2010-01-22 15:00:00,1032.0,-18,-2.0,32.0,NW,124.7,0,0
2010-01-22 16:00:00,1032.0,-18,-2.0,30.0,NW,133.64,0,0
2010-01-22 17:00:00,1032.0,-18,-2.0,32.0,NW,139.45,0,0
2010-01-22 18:00:00,1032.0,-18,-3.0,37.0,NW,144.37,0,0
2010-01-22 19:00:00,1033.0,-17,-5.0,49.0,NW,149.29,0,0
2010-01-22 20:00:00,1033.0,-18,-4.0,47.0,NW,153.31,0,0
2010-01-22 21:00:00,1032.0,-17,-4.0,39.0,NW,159.12,0,0
2010-01-22 22:00:00,1032.0,-17,-4.0,35.0,NW,164.04,0,0
2010-01-22 23:00:00,1032.0,-17,-7.0,48.0,NW,168.06,0,0
2010-01-23 00:00:00,1033.0,-17,-4.0,49.0,NW,172.08,0,0
2010-01-23 01:00:00,1033.0,-17,-8.0,24.0,cv,0.89,0,0
2010-01-23 02:00:00,1032.0,-17,-5.0,23.0,NW,4.92,0,0
2010-01-23 03:00:00,1032.0,-18,-6.0,20.0,NW,8.05,0,0
2010-01-23 04:00:00,1031.0,-18,-5.0,19.0,NW,12.97,0,0
2010-01-23 05:00:00,1031.0,-18,-6.0,16.0,NW,16.1,0,0
2010-01-23 06:00:00,1031.0,-18,-7.0,22.0,NW,20.12,0,0
2010-01-23 07:00:00,1031.0,-18,-7.0,24.0,NW,24.14,0,0
2010-01-23 08:00:00,1031.0,-18,-6.0,24.0,NW,25.93,0,0
2010-01-23 09:00:00,1031.0,-18,-2.0,41.0,NW,30.85,0,0
2010-01-23 10:00:00,1031.0,-17,-1.0,23.0,NW,38.9,0,0
2010-01-23 11:00:00,1030.0,-17,0.0,19.0,NW,46.95,0,0
2010-01-23 12:00:00,1029.0,-19,1.0,15.0,NW,55.0,0,0
2010-01-23 13:00:00,1027.0,-20,2.0,19.0,NW,63.05,0,0
2010-01-23 14:00:00,1025.0,-19,2.0,17.0,NW,71.1,0,0
2010-01-23 15:00:00,1024.0,-19,3.0,17.0,NW,79.15,0,0
2010-01-23 16:00:00,1024.0,-19,3.0,22.0,NW,86.3,0,0
2010-01-23 17:00:00,1024.0,-18,2.0,0.0,NW,91.22,0,0
2010-01-23 18:00:00,1024.0,-18,1.0,0.0,NW,96.14,0,0
2010-01-23 19:00:00,1024.0,-17,0.0,0.0,NW,100.16,0,0
2010-01-23 20:00:00,1024.0,-18,0.0,0.0,SE,1.79,0,0
2010-01-23 21:00:00,1024.0,-15,-3.0,0.0,cv,0.89,0,0
2010-01-23 22:00:00,1023.0,-16,0.0,0.0,NW,1.79,0,0
2010-01-23 23:00:00,1023.0,-16,0.0,0.0,NW,4.92,0,0
2010-01-24 00:00:00,1022.0,-15,-2.0,0.0,NW,6.71,0,0
2010-01-24 01:00:00,1022.0,-14,-7.0,0.0,cv,0.45,0,0
2010-01-24 02:00:00,1021.0,-14,-8.0,0.0,NW,1.79,0,0
2010-01-24 03:00:00,1021.0,-16,-11.0,0.0,NW,3.58,0,0
2010-01-24 04:00:00,1019.0,-14,-9.0,0.0,NW,4.47,0,0
2010-01-24 05:00:00,1019.0,-15,-10.0,0.0,cv,0.89,0,0
2010-01-24 06:00:00,1019.0,-16,-12.0,0.0,SE,0.89,0,0
2010-01-24 07:00:00,1019.0,-15,-12.0,0.0,cv,0.89,0,0
2010-01-24 08:00:00,1019.0,-16,-13.0,0.0,NE,1.79,0,0
2010-01-24 09:00:00,1020.0,-13,-7.0,0.0,cv,0.89,0,0
2010-01-24 10:00:00,1019.0,-12,-4.0,0.0,cv,1.78,0,0
2010-01-24 11:00:00,1019.0,-13,0.0,0.0,cv,2.67,0,0
2010-01-24 12:00:00,1018.0,-16,4.0,0.0,NW,4.02,0,0
2010-01-24 13:00:00,1017.0,-19,5.0,0.0,NW,13.85,0,0
2010-01-24 14:00:00,1017.0,-18,5.0,0.0,NW,22.79,0,0
2010-01-24 15:00:00,1017.0,-19,5.0,0.0,NW,32.62,0,0
2010-01-24 16:00:00,1018.0,-20,5.0,0.0,NW,40.67,0,0
2010-01-24 17:00:00,1020.0,-19,3.0,0.0,NW,49.61,0,0
2010-01-24 18:00:00,1023.0,-18,1.0,0.0,NW,61.68,0,0
2010-01-24 19:00:00,1027.0,-20,-1.0,0.0,NW,76.88,0,0
2010-01-24 20:00:00,1028.0,-20,-2.0,0.0,NW,89.84,0,0
2010-01-24 21:00:00,1029.0,-21,-3.0,0.0,NW,98.78,0,0
2010-01-24 22:00:00,1030.0,-25,-4.0,0.0,NW,113.98,0,0
2010-01-24 23:00:00,1031.0,-26,-5.0,0.0,NW,129.18,0,0
2010-01-25 00:00:00,1031.0,-25,-5.0,0.0,NW,141.25,0,0
2010-01-25 01:00:00,1031.0,-25,-6.0,0.0,NW,150.19,0,0
2010-01-25 02:00:00,1032.0,-24,-6.0,0.0,NW,162.26,0,0
2010-01-25 03:00:00,1033.0,-24,-6.0,0.0,NW,172.09,0,0
2010-01-25 04:00:00,1033.0,-23,-6.0,0.0,NW,181.92,0,0
2010-01-25 05:00:00,1033.0,-22,-7.0,0.0,NW,187.73,0,0
2010-01-25 06:00:00,1033.0,-21,-7.0,0.0,NW,192.65,0,0
2010-01-25 07:00:00,1034.0,-21,-7.0,0.0,NW,196.67,0,0
2010-01-25 08:00:00,1035.0,-21,-6.0,0.0,NW,201.59,0,0
2010-01-25 09:00:00,1036.0,-21,-4.0,0.0,NW,207.4,0,0
2010-01-25 10:00:00,1036.0,-22,-3.0,0.0,NW,216.34,0,0
2010-01-25 11:00:00,1036.0,-22,-2.0,0.0,NW,222.15,0,0
2010-01-25 12:00:00,1035.0,-23,-1.0,0.0,NW,230.2,0,0
2010-01-25 13:00:00,1033.0,-26,1.0,0.0,NW,238.25,0,0
2010-01-25 14:00:00,1032.0,-25,2.0,0.0,NW,245.4,0,0
2010-01-25 15:00:00,1031.0,-25,2.0,0.0,NW,252.55,0,0
2010-01-25 16:00:00,1031.0,-24,2.0,0.0,NW,257.47,0,0
2010-01-25 17:00:00,1031.0,-22,1.0,0.0,SE,4.02,0,0
2010-01-25 18:00:00,1031.0,-19,-1.0,0.0,SE,7.15,0,0
2010-01-25 19:00:00,1031.0,-19,-1.0,0.0,SE,10.28,0,0
2010-01-25 20:00:00,1031.0,-17,-4.0,0.0,SE,12.07,0,0
2010-01-25 21:00:00,1031.0,-18,-1.0,0.0,SE,15.2,0,0
2010-01-25 22:00:00,1030.0,-18,-5.0,0.0,cv,0.89,0,0
2010-01-25 23:00:00,1030.0,-18,-3.0,0.0,SE,3.13,0,0
2010-01-26 00:00:00,1030.0,-16,-9.0,0.0,cv,0.89,0,0
2010-01-26 01:00:00,1029.0,-16,-8.0,0.0,cv,1.78,0,0
2010-01-26 02:00:00,1029.0,-16,-11.0,0.0,cv,2.23,0,0
2010-01-26 03:00:00,1029.0,-16,-12.0,0.0,cv,3.12,0,0
2010-01-26 04:00:00,1028.0,-16,-10.0,0.0,NW,3.13,0,0
2010-01-26 05:00:00,1028.0,-17,-10.0,0.0,NW,4.92,0,0
2010-01-26 06:00:00,1027.0,-17,-12.0,0.0,NW,6.71,0,0
2010-01-26 07:00:00,1027.0,-17,-10.0,0.0,NW,8.5,0,0
2010-01-26 08:00:00,1028.0,-18,-13.0,0.0,NE,1.79,0,0
2010-01-26 09:00:00,1028.0,-16,-8.0,0.0,NW,4.02,0,0
2010-01-26 10:00:00,1027.0,-16,-6.0,0.0,NW,5.81,0,0
2010-01-26 11:00:00,1027.0,-15,-3.0,0.0,cv,0.89,0,0
2010-01-26 12:00:00,1025.0,-15,-1.0,88.0,SE,1.79,0,0
2010-01-26 13:00:00,1024.0,-18,0.0,85.0,SE,3.58,0,0
2010-01-26 14:00:00,1023.0,-19,1.0,90.0,cv,0.89,0,0
2010-01-26 15:00:00,1021.0,-18,2.0,127.0,SE,1.79,0,0
2010-01-26 16:00:00,1021.0,-17,1.0,144.0,SE,4.92,0,0
2010-01-26 17:00:00,1021.0,-14,-1.0,203.0,SE,5.81,0,0
2010-01-26 18:00:00,1021.0,-13,-3.0,199.0,SE,6.7,0,0
2010-01-26 19:00:00,1021.0,-13,-3.0,231.0,cv,0.89,0,0
2010-01-26 20:00:00,1020.0,-11,-5.0,274.0,NE,0.89,0,0
2010-01-26 21:00:00,1020.0,-13,-6.0,340.0,NW,1.79,0,0
2010-01-26 22:00:00,1020.0,-11,-5.0,298.0,cv,0.89,0,0
2010-01-26 23:00:00,1019.0,-11,-4.0,268.0,NW,1.79,0,0
2010-01-27 00:00:00,1019.0,-11,-4.0,299.0,NW,3.58,0,0
2010-01-27 01:00:00,1018.0,-12,-3.0,300.0,NW,5.37,0,0
2010-01-27 02:00:00,1017.0,-11,-4.0,240.0,NW,7.16,0,0
2010-01-27 03:00:00,1016.0,-11,-4.0,213.0,NW,10.29,0,0
2010-01-27 04:00:00,1016.0,-12,-3.0,171.0,NW,12.08,0,0
2010-01-27 05:00:00,1016.0,-11,-4.0,153.0,NW,15.21,0,0
2010-01-27 06:00:00,1015.0,-11,-5.0,153.0,NW,17.0,0,0
2010-01-27 07:00:00,1015.0,-11,-4.0,140.0,NW,18.79,0,0
2010-01-27 08:00:00,1015.0,-11,-3.0,147.0,NE,3.13,0,0
2010-01-27 09:00:00,1015.0,-10,-1.0,158.0,NE,6.26,0,0
2010-01-27 10:00:00,1015.0,-9,1.0,153.0,NE,9.39,0,0
2010-01-27 11:00:00,1015.0,-9,3.0,154.0,NW,1.79,0,0
2010-01-27 12:00:00,1014.0,-9,4.0,143.0,NW,4.92,0,0
2010-01-27 13:00:00,1013.0,-9,6.0,90.0,NW,8.05,0,0
2010-01-27 14:00:00,1012.0,-13,8.0,55.0,NW,16.1,0,0
2010-01-27 15:00:00,1013.0,-14,8.0,52.0,NW,24.15,0,0
2010-01-27 16:00:00,1014.0,-14,7.0,41.0,NW,32.2,0,0
2010-01-27 17:00:00,1015.0,-13,7.0,29.0,NW,39.35,0,0
2010-01-27 18:00:00,1016.0,-13,5.0,37.0,NW,47.4,0,0
2010-01-27 19:00:00,1018.0,-12,4.0,49.0,NW,52.32,0,0
2010-01-27 20:00:00,1019.0,-13,3.0,56.0,NW,56.34,0,0
2010-01-27 21:00:00,1020.0,-14,3.0,38.0,NW,62.15,0,0
2010-01-27 22:00:00,1021.0,-14,3.0,37.0,NW,67.96,0,0
2010-01-27 23:00:00,1022.0,-14,0.0,28.0,NW,71.98,0,0
2010-01-28 00:00:00,1023.0,-13,-1.0,20.0,NW,76.9,0,0
2010-01-28 01:00:00,1023.0,-15,-1.0,22.0,NE,7.15,0,0
2010-01-28 02:00:00,1024.0,-15,-1.0,27.0,NE,12.07,0,0
2010-01-28 03:00:00,1025.0,-15,-2.0,34.0,NE,16.09,0,0
2010-01-28 04:00:00,1025.0,-15,-2.0,27.0,NE,21.01,0,0
2010-01-28 05:00:00,1025.0,-15,-3.0,32.0,NE,25.03,0,0
2010-01-28 06:00:00,1025.0,-15,-3.0,28.0,NW,3.13,0,0
2010-01-28 07:00:00,1026.0,-15,-3.0,28.0,NW,8.05,0,0
2010-01-28 08:00:00,1027.0,-16,-3.0,18.0,NW,12.97,0,0
2010-01-28 09:00:00,1028.0,-17,-2.0,17.0,NW,20.12,0,0
2010-01-28 10:00:00,1029.0,-18,-2.0,16.0,NW,25.93,0,0
2010-01-28 11:00:00,1028.0,-19,-1.0,18.0,NW,35.76,0,0
2010-01-28 12:00:00,1027.0,-21,1.0,16.0,NW,44.7,0,0
2010-01-28 13:00:00,1026.0,-24,1.0,12.0,NW,53.64,0,0
2010-01-28 14:00:00,1026.0,-25,1.0,13.0,NW,62.58,0,0
2010-01-28 15:00:00,1026.0,-25,1.0,23.0,NW,72.41,0,0
2010-01-28 16:00:00,1026.0,-24,1.0,21.0,NW,82.24,0,0
2010-01-28 17:00:00,1026.0,-25,0.0,13.0,NW,91.18,0,0
2010-01-28 18:00:00,1027.0,-22,0.0,14.0,NW,99.23,0,0
2010-01-28 19:00:00,1027.0,-20,-1.0,23.0,NW,103.25,0,0
2010-01-28 20:00:00,1027.0,-21,-1.0,16.0,NW,105.04,0,0
2010-01-28 21:00:00,1028.0,-21,-4.0,25.0,NE,0.89,0,0
2010-01-28 22:00:00,1027.0,-21,-2.0,20.0,NW,4.02,0,0
2010-01-28 23:00:00,1027.0,-22,-2.0,25.0,NW,7.15,0,0
2010-01-29 00:00:00,1027.0,-22,-1.0,19.0,NW,12.07,0,0
2010-01-29 01:00:00,1027.0,-21,-4.0,24.0,NW,15.2,0,0
2010-01-29 02:00:00,1026.0,-21,-4.0,25.0,cv,0.89,0,0
2010-01-29 03:00:00,1026.0,-19,-8.0,20.0,NE,1.79,0,0
2010-01-29 04:00:00,1025.0,-20,-7.0,24.0,cv,0.89,0,0
2010-01-29 05:00:00,1024.0,-20,-8.0,17.0,NW,1.79,0,0
2010-01-29 06:00:00,1024.0,-18,-10.0,10.0,cv,0.89,0,0
2010-01-29 07:00:00,1024.0,-21,-2.0,11.0,NW,4.02,0,0
2010-01-29 08:00:00,1025.0,-21,-1.0,16.0,NW,9.83,0,0
2010-01-29 09:00:00,1025.0,-24,1.0,20.0,NW,17.88,0,0
2010-01-29 10:00:00,1025.0,-25,2.0,13.0,NW,26.82,0,0
2010-01-29 11:00:00,1024.0,-24,3.0,12.0,NW,33.97,0,0
2010-01-29 12:00:00,1023.0,-25,4.0,12.0,NW,42.02,0,0
2010-01-29 13:00:00,1022.0,-24,5.0,12.0,NW,50.07,0,0
2010-01-29 14:00:00,1020.0,-25,6.0,12.0,NW,57.22,0,0
2010-01-29 15:00:00,1020.0,-25,6.0,31.0,NW,65.27,0,0
2010-01-29 16:00:00,1020.0,-23,6.0,36.0,NW,72.42,0,0
2010-01-29 17:00:00,1020.0,-22,5.0,42.0,NW,78.23,0,0
2010-01-29 18:00:00,1020.0,-21,5.0,52.0,NW,84.04,0,0
2010-01-29 19:00:00,1020.0,-20,5.0,26.0,NW,89.85,0,0
2010-01-29 20:00:00,1020.0,-20,3.0,24.0,NW,93.87,0,0
2010-01-29 21:00:00,1020.0,-20,3.0,25.0,NW,97.89,0,0
2010-01-29 22:00:00,1021.0,-19,3.0,43.0,NW,101.02,0,0
2010-01-29 23:00:00,1020.0,-19,3.0,47.0,NW,105.94,0,0
2010-01-30 00:00:00,1020.0,-18,0.0,61.0,NW,109.96,0,0
2010-01-30 01:00:00,1020.0,-18,0.0,66.0,NW,114.88,0,0
2010-01-30 02:00:00,1020.0,-15,-1.0,65.0,cv,1.79,0,0
2010-01-30 03:00:00,1020.0,-15,-2.0,70.0,NW,0.89,0,0
2010-01-30 04:00:00,1020.0,-16,-1.0,36.0,NW,4.02,0,0
2010-01-30 05:00:00,1019.0,-16,-4.0,37.0,NW,8.94,0,0
2010-01-30 06:00:00,1020.0,-15,-5.0,22.0,cv,0.89,0,0
2010-01-30 07:00:00,1020.0,-16,-5.0,24.0,NW,3.13,0,0
2010-01-30 08:00:00,1021.0,-15,-6.0,29.0,cv,0.89,0,0
2010-01-30 09:00:00,1021.0,-15,0.0,35.0,NW,4.02,0,0
